path,locale,page_family,status_code,index_noindex,canonical,title,meta_description,h1,word_count,internal_inlinks,app_store_cta_present,answer_block_present,safety_block_present,screenshots_present,json_ld_present,hreflang_cluster_status,sitemap_included,recommendation
/fr/zepbound-tracker-iphone.html,fr,medicine,200,index,https://www.glpzy.app/fr/zepbound-tracker-iphone.html,Zepbound — Enregistrement rapide sans encombrement | GLPzy,"Zepbound: Suivez cette routine avec historique des doses, poids, symptômes, appétit, photos, rappels et exports dans une seule app privée.",Zepbound,546,57,yes,no,no,1,no,108 alternates,yes,index
/fr-ca/apple-health-glp-tracker.html,fr-ca,commercial,200,index,https://www.glpzy.app/fr-ca/apple-health-glp-tracker.html,Contexte en lecture seule de Apple Health | GLPzy,"L'accès à Apple Health est facultatif et limité aux autorisations que vous accordez. GLPzy importe l'historique du poids corporel et de la taille, puis lit les résumés de la composition corporelle, des mouvements, de l'entraînement, des calories, des protéines et de l'eau en mode lecture seule. Rien n'est réécrit.",Contexte en lecture seule de Apple Health,578,54,yes,no,no,1,no,108 alternates,yes,index
/fr-ca/compounded-glp-tracker-iphone.html,fr-ca,commercial,200,index,https://www.glpzy.app/fr-ca/compounded-glp-tracker-iphone.html,Compounded​ — Enregistrement rapide sans encombrement | GLPzy,"Compounded​: Suivez cette routine avec historique des doses, poids, symptômes, appétit, photos, rappels et exportations dans une seule app privée.",Compounded​,542,56,yes,no,no,1,no,105 alternates,yes,index
/fr-ca/custom-medication-tracker-iphone.html,fr-ca,commercial,200,index,https://www.glpzy.app/fr-ca/custom-medication-tracker-iphone.html,Personnalisé — Enregistrement rapide sans encombrement | GLPzy,"Personnalisé: Suivez cette routine avec historique des doses, poids, symptômes, appétit, photos, rappels et exportations dans une seule app privée.",Personnalisé,556,58,yes,no,no,1,no,105 alternates,yes,index
/fr-ca/data-rights.html,fr-ca,privacy,200,index,https://www.glpzy.app/fr-ca/data-rights.html,Historique des exportations | GLPzy,"GLPzy créera d'abord une sauvegarde de sécurité locale, puis remplacera les enregistrements locaux sur cet appareil.",Historique des exportations,454,77,yes,no,no,1,no,108 alternates,yes,index
/fr-ca/foundayo-tracker-iphone.html,fr-ca,commercial,200,index,https://www.glpzy.app/fr-ca/foundayo-tracker-iphone.html,Foundayo — Enregistrement rapide sans encombrement | GLPzy,"Foundayo: Suivez cette routine avec historique des doses, poids, symptômes, appétit, photos, rappels et exportations dans une seule app privée.",Foundayo,531,55,yes,no,no,1,no,105 alternates,yes,index
/fr-ca/glp1-weight-dose-symptom-tracker.html,fr-ca,commercial,200,index,https://www.glpzy.app/fr-ca/glp1-weight-dose-symptom-tracker.html,"Votre routine GLP-1, organisée sans encombrement | GLPzy","Consignez doses, poids, symptômes, appétit, photos, rappels et contexte Apple Health dans une seule app privée pour votre suivi personnel.","Votre routine GLP-1, organisée sans encombrement.",637,54,yes,no,no,1,no,108 alternates,yes,index
/fr-ca/,fr-ca,home,200,index,https://www.glpzy.app/fr-ca/index.html,"Votre routine GLP-1, organisée sans encombrement | GLPzy","Consignez doses, poids, symptômes, appétit, photos, rappels et contexte Apple Health dans une seule app privée pour votre suivi personnel.","Votre routine GLP-1, organisée sans encombrement.",942,137,yes,no,no,1,yes,108 alternates,yes,index
/fr-ca/local-first-private-glp-tracker.html,fr-ca,privacy,200,index,https://www.glpzy.app/fr-ca/local-first-private-glp-tracker.html,Privé par défaut. Exportable quand vous le choisissez | GLPzy,"Aucun compte n'est requis pour suivre les doses, le poids, les symptômes, les rappels ou les commandes.",Privé par défaut. Exportable quand vous le choisissez.,542,54,yes,no,no,1,no,108 alternates,yes,index
/fr-ca/medical-safety.html,fr-ca,trust,200,index,https://www.glpzy.app/fr-ca/medical-safety.html,Sécurité médicale | GLPzy,"GLPzy vous aide à garder une trace plus claire de ce qui s'est passé. Il ne diagnostique pas, ne prescrit pas et ne choisit pas votre dose.",Sécurité médicale,879,78,yes,no,no,1,no,105 alternates,yes,index
/fr-ca/methodology.html,fr-ca,trust,200,index,https://www.glpzy.app/fr-ca/methodology.html,Méthodologie | GLPzy,La tendance d’exposition estimée utilise l’heure des doses enregistrées ainsi qu’un modèle simplifié d’absorption et d’élimination uniquement pour le suivi personnel.,Méthodologie,894,77,yes,no,no,1,no,108 alternates,yes,index
/fr-ca/mounjaro-tracker-iphone.html,fr-ca,medicine,200,index,https://www.glpzy.app/fr-ca/mounjaro-tracker-iphone.html,Mounjaro — Enregistrement rapide sans encombrement | GLPzy,"Mounjaro: Suivez cette routine avec historique des doses, poids, symptômes, appétit, photos, rappels et exportations dans une seule app privée.",Mounjaro,536,57,yes,no,no,1,no,108 alternates,yes,index
/fr-ca/overview.html,fr-ca,support,200,index,https://www.glpzy.app/fr-ca/overview.html,GLPzy — Politique de confidentialité · Sécurité médicale · Soutien,"Passez en revue la portée de l’assistance, les contacts en matière de confidentialité et les conseils non urgents.",GLPzy,488,54,yes,no,no,1,no,108 alternates,yes,index
/fr-ca/ozempic-tracker-iphone.html,fr-ca,commercial,200,index,https://www.glpzy.app/fr-ca/ozempic-tracker-iphone.html,Ozempic — Enregistrement rapide sans encombrement | GLPzy,"Ozempic: Suivez cette routine avec historique des doses, poids, symptômes, appétit, photos, rappels et exportations dans une seule app privée.",Ozempic,533,58,yes,no,no,1,no,105 alternates,yes,index
/fr-ca/privacy.html,fr-ca,privacy,200,index,https://www.glpzy.app/fr-ca/privacy.html,Privé par défaut. Exportable quand vous le choisissez | GLPzy,"Aucun compte n'est requis pour suivre les doses, le poids, les symptômes, les rappels ou les commandes.",Privé par défaut. Exportable quand vous le choisissez.,542,113,yes,no,no,1,no,108 alternates,yes,index
/fr-ca/rybelsus-tracker-iphone.html,fr-ca,commercial,200,index,https://www.glpzy.app/fr-ca/rybelsus-tracker-iphone.html,Rybelsus — Enregistrement rapide sans encombrement | GLPzy,"Rybelsus: Suivez cette routine avec historique des doses, poids, symptômes, appétit, photos, rappels et exportations dans une seule app privée.",Rybelsus,533,58,yes,no,no,1,no,105 alternates,yes,index
/fr-ca/saxenda-tracker-iphone.html,fr-ca,commercial,200,index,https://www.glpzy.app/fr-ca/saxenda-tracker-iphone.html,Saxenda — Enregistrement rapide sans encombrement | GLPzy,"Saxenda: Suivez cette routine avec historique des doses, poids, symptômes, appétit, photos, rappels et exportations dans une seule app privée.",Saxenda,529,56,yes,no,no,1,no,105 alternates,yes,index
/fr-ca/semaglutide-tracker-iphone.html,fr-ca,medicine,200,index,https://www.glpzy.app/fr-ca/semaglutide-tracker-iphone.html,Semaglutide — Enregistrement rapide sans encombrement | GLPzy,"Semaglutide: Suivez cette routine avec historique des doses, poids, symptômes, appétit, photos, rappels et exportations dans une seule app privée.",Semaglutide,541,60,yes,no,no,1,no,108 alternates,yes,index
/fr-ca/support.html,fr-ca,support,200,index,https://www.glpzy.app/fr-ca/support.html,Soutien | GLPzy,"Passez en revue la portée de l’assistance, les contacts en matière de confidentialité et les conseils non urgents.",Soutien,529,100,yes,no,no,1,no,108 alternates,yes,index
/fr-ca/terms.html,fr-ca,support,200,index,https://www.glpzy.app/fr-ca/terms.html,Conditions d'utilisation | GLPzy,"Les prix, la période de facturation et tous les détails de l'offre de lancement sont affichés dans votre compte App Store avant l'achat. Gérez ou annulez dans les paramètres App Store.",Conditions d'utilisation,582,77,yes,no,no,1,no,108 alternates,yes,index
/fr-ca/tirzepatide-tracker-iphone.html,fr-ca,medicine,200,index,https://www.glpzy.app/fr-ca/tirzepatide-tracker-iphone.html,Tirzepatide — Enregistrement rapide sans encombrement | GLPzy,"Tirzepatide: Suivez cette routine avec historique des doses, poids, symptômes, appétit, photos, rappels et exportations dans une seule app privée.",Tirzepatide,540,59,yes,no,no,1,no,108 alternates,yes,index
/fr-ca/trulicity-tracker-iphone.html,fr-ca,commercial,200,index,https://www.glpzy.app/fr-ca/trulicity-tracker-iphone.html,Trulicity — Enregistrement rapide sans encombrement | GLPzy,"Trulicity: Suivez cette routine avec historique des doses, poids, symptômes, appétit, photos, rappels et exportations dans une seule app privée.",Trulicity,527,55,yes,no,no,1,no,105 alternates,yes,index
/fr-ca/victoza-tracker-iphone.html,fr-ca,commercial,200,index,https://www.glpzy.app/fr-ca/victoza-tracker-iphone.html,Victoza — Enregistrement rapide sans encombrement | GLPzy,"Victoza: Suivez cette routine avec historique des doses, poids, symptômes, appétit, photos, rappels et exportations dans une seule app privée.",Victoza,529,56,yes,no,no,1,no,105 alternates,yes,index
/fr-ca/wegovy-tracker-iphone.html,fr-ca,medicine,200,index,https://www.glpzy.app/fr-ca/wegovy-tracker-iphone.html,Wegovy — Enregistrement rapide sans encombrement | GLPzy,"Wegovy: Suivez cette routine avec historique des doses, poids, symptômes, appétit, photos, rappels et exportations dans une seule app privée.",Wegovy,541,58,yes,no,no,1,no,108 alternates,yes,index
/fr-ca/zepbound-tracker-iphone.html,fr-ca,medicine,200,index,https://www.glpzy.app/fr-ca/zepbound-tracker-iphone.html,Zepbound — Enregistrement rapide sans encombrement | GLPzy,"Zepbound: Suivez cette routine avec historique des doses, poids, symptômes, appétit, photos, rappels et exportations dans une seule app privée.",Zepbound,546,57,yes,no,no,1,no,108 alternates,yes,index
/gu/apple-health-glp-tracker.html,gu,commercial,200,index,https://www.glpzy.app/gu/apple-health-glp-tracker.html,Apple Health માંથી ફક્ત વાંચવા માટેનો સંદર્ભ | GLPzy,"Apple Health ઍક્સેસ વૈકલ્પિક છે અને તમે આપેલી પરવાનગીઓ સુધી મર્યાદિત છે. GLPzy શરીરના વજનનો ઈતિહાસ અને ઊંચાઈ આયાત કરે છે, પછી શરીરની રચના, ઊંઘ, હલનચલન, વર્કઆઉટ, કેલરી, પ્રોટીન અને પાણીના સારાંશ ફક્ત વાંચવા માટેના મોડમાં વાંચે છે. પાછું કશું લખાયું નથી.",Apple Health માંથી ફક્ત વાંચવા માટેનો સંદર્ભ,765,54,yes,no,no,1,no,108 alternates,yes,index
/gu/compounded-glp-tracker-iphone.html,gu,commercial,200,index,https://www.glpzy.app/gu/compounded-glp-tracker-iphone.html,સંયોજન — ક્લટર વગર ઝડપી લોગીંગ | GLPzy,"સંયોજન: એક ખાનગી એપમાં ડોઝ ઇતિહાસ, વજન, લક્ષણો, ભૂખ, ફોટા, યાદ અપાવણીઓ અને નિકાસ સાથે આ રૂટિન ટ્રૅક કરો.",સંયોજન,734,56,yes,no,no,1,no,105 alternates,yes,index
/gu/custom-medication-tracker-iphone.html,gu,commercial,200,index,https://www.glpzy.app/gu/custom-medication-tracker-iphone.html,કસ્ટમ — ક્લટર વગર ઝડપી લોગીંગ | GLPzy,"કસ્ટમ: એક ખાનગી એપમાં ડોઝ ઇતિહાસ, વજન, લક્ષણો, ભૂખ, ફોટા, યાદ અપાવણીઓ અને નિકાસ સાથે આ રૂટિન ટ્રૅક કરો.",કસ્ટમ,747,58,yes,no,no,1,no,105 alternates,yes,index
/gu/data-rights.html,gu,privacy,200,index,https://www.glpzy.app/gu/data-rights.html,નિકાસ ઇતિહાસ | GLPzy,"GLPzy પ્રથમ સ્થાનિક સુરક્ષા બેકઅપ બનાવશે, પછી આ ઉપકરણ પર સ્થાનિક રેકોર્ડ્સને બદલશે.",નિકાસ ઇતિહાસ,629,77,yes,no,no,1,no,108 alternates,yes,index
/gu/foundayo-tracker-iphone.html,gu,commercial,200,index,https://www.glpzy.app/gu/foundayo-tracker-iphone.html,Foundayo — ક્લટર વગર ઝડપી લોગીંગ | GLPzy,"Foundayo: એક ખાનગી એપમાં ડોઝ ઇતિહાસ, વજન, લક્ષણો, ભૂખ, ફોટા, યાદ અપાવણીઓ અને નિકાસ સાથે આ રૂટિન ટ્રૅક કરો.",Foundayo,706,55,yes,no,no,1,no,105 alternates,yes,index
/gu/glp1-weight-dose-symptom-tracker.html,gu,commercial,200,index,https://www.glpzy.app/gu/glp1-weight-dose-symptom-tracker.html,"તમારી GLP-1 રૂટિન, ગોઠવેલી અને બિનજરૂરી ગૂંચવણ વિના | GLPzy","વ્યક્તિગત સમીક્ષા માટે એક ખાનગી એપમાં ડોઝ, વજન, લક્ષણો, ભૂખ, ફોટા, યાદ અપાવણીઓ અને Apple Health સંદર્ભ નોંધો.","તમારી GLP-1 રૂટિન, ગોઠવેલી અને બિનજરૂરી ગૂંચવણ વિના.",907,54,yes,no,no,1,no,108 alternates,yes,index
/gu/,gu,home,200,index,https://www.glpzy.app/gu/index.html,"તમારી GLP-1 રૂટિન, ગોઠવેલી અને બિનજરૂરી ગૂંચવણ વિના | GLPzy","વ્યક્તિગત સમીક્ષા માટે એક ખાનગી એપમાં ડોઝ, વજન, લક્ષણો, ભૂખ, ફોટા, યાદ અપાવણીઓ અને Apple Health સંદર્ભ નોંધો.","તમારી GLP-1 રૂટિન, ગોઠવેલી અને બિનજરૂરી ગૂંચવણ વિના.",1400,137,yes,no,no,1,yes,108 alternates,yes,index
/gu/local-first-private-glp-tracker.html,gu,privacy,200,index,https://www.glpzy.app/gu/local-first-private-glp-tracker.html,મૂળભૂત રીતે ખાનગી. તમે પસંદ કરો ત્યારે નિકાસ કરી શકાય તેવી | GLPzy,"ડોઝ, વજન, લક્ષણો, રીમાઇન્ડર્સ અથવા ઓર્ડરને ટ્રૅક કરવા માટે કોઈ એકાઉન્ટની જરૂર નથી.",મૂળભૂત રીતે ખાનગી. તમે પસંદ કરો ત્યારે નિકાસ કરી શકાય તેવી.,757,54,yes,no,no,1,no,108 alternates,yes,index
/gu/medical-safety.html,gu,trust,200,index,https://www.glpzy.app/gu/medical-safety.html,તબીબી સલામતી | GLPzy,"GLPzy તમને શું થયું તેનો સ્પષ્ટ રેકોર્ડ રાખવામાં મદદ કરે છે. તે તમારા ડોઝનું નિદાન, સૂચન અથવા પસંદગી કરતું નથી.",તબીબી સલામતી,1301,78,yes,no,no,1,no,105 alternates,yes,index
/gu/methodology.html,gu,trust,200,index,https://www.glpzy.app/gu/methodology.html,પદ્ધતિ | GLPzy,અંદાજિત એક્સપોઝર ટ્રેન્ડ માત્ર વ્યક્તિગત ટ્રેકિંગ માટે લોગ કરેલ ડોઝ ટાઇમિંગ વત્તા એક સરળ શોષણ-અને-નાબૂદી મોડેલનો ઉપયોગ કરે છે.,પદ્ધતિ,1356,77,yes,no,no,1,no,108 alternates,yes,index
/gu/mounjaro-tracker-iphone.html,gu,medicine,200,index,https://www.glpzy.app/gu/mounjaro-tracker-iphone.html,Mounjaro — ક્લટર વગર ઝડપી લોગીંગ | GLPzy,"Mounjaro: એક ખાનગી એપમાં ડોઝ ઇતિહાસ, વજન, લક્ષણો, ભૂખ, ફોટા, યાદ અપાવણીઓ અને નિકાસ સાથે આ રૂટિન ટ્રૅક કરો.",Mounjaro,740,57,yes,no,no,1,no,108 alternates,yes,index
/gu/overview.html,gu,support,200,index,https://www.glpzy.app/gu/overview.html,GLPzy — ગોપનીયતા નીતિ · તબીબી સલામતી · આધાર,"સપોર્ટ સ્કોપ, ગોપનીયતા સંપર્કો અને બિન-ઇમરજન્સી માર્ગદર્શનની સમીક્ષા કરો.",GLPzy,662,54,yes,no,no,1,no,108 alternates,yes,index
/gu/ozempic-tracker-iphone.html,gu,commercial,200,index,https://www.glpzy.app/gu/ozempic-tracker-iphone.html,Ozempic — ક્લટર વગર ઝડપી લોગીંગ | GLPzy,"Ozempic: એક ખાનગી એપમાં ડોઝ ઇતિહાસ, વજન, લક્ષણો, ભૂખ, ફોટા, યાદ અપાવણીઓ અને નિકાસ સાથે આ રૂટિન ટ્રૅક કરો.",Ozempic,727,58,yes,no,no,1,no,105 alternates,yes,index
/gu/privacy.html,gu,privacy,200,index,https://www.glpzy.app/gu/privacy.html,મૂળભૂત રીતે ખાનગી. તમે પસંદ કરો ત્યારે નિકાસ કરી શકાય તેવી | GLPzy,"ડોઝ, વજન, લક્ષણો, રીમાઇન્ડર્સ અથવા ઓર્ડરને ટ્રૅક કરવા માટે કોઈ એકાઉન્ટની જરૂર નથી.",મૂળભૂત રીતે ખાનગી. તમે પસંદ કરો ત્યારે નિકાસ કરી શકાય તેવી.,757,113,yes,no,no,1,no,108 alternates,yes,index
